HY020,HY022,HY023,HB070,HB100,head_age,head_PB150,head_PB190,head_PE021,head_PL051A,head_PL060,head_PY010N,head_PH010,household_size,mean_age,std_age,num_males,max_education,num_employed,total_employee_income,total_pension,avg_health,employment_rate,num_children,num_elderly,num_working_age,dependency_ratio,income_per_capita,vhPobreza
12388.8,12388.8,-250.0,1506301.0,1.0,80,2,4.0,,,,0.0,2.0,1,80.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,0
60039.12,60039.12,41399.82,1506401.0,7.0,31,1,1.0,50.0,43.0,40.0,16337.1,2.0,3,37.666666666666664,16.072751268321593,2,50.0,0,44757.2,0.0,2.0,0.0,0,0,3,0.0,14919.066666666666,0
10984.3,10984.3,-42.3,1506501.0,8.0,69,1,1.0,,,,0.0,3.0,1,69.0,,1,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,1
29492.9,18931.0,18931.0,1506701.0,12.0,44,2,1.0,,94.0,40.0,0.0,3.0,2,54.5,14.849242404917497,1,,0,20203.7,10561.9,2.0,0.0,0,1,1,1.0,10101.85,0
26033.4,26033.4,26033.4,1506801.0,11.0,37,1,1.0,30.0,23.0,37.0,25962.6,2.0,1,37.0,,1,30.0,0,25962.6,0.0,2.0,0.0,0,0,1,0.0,25962.6,0
20368.2,20368.2,-310.7,1507001.0,9.0,65,1,5.0,,,,0.0,2.0,1,65.0,,1,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,0
40956.6,40956.6,4649.5,1507101.0,12.0,84,2,4.0,,,,0.0,2.0,1,84.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,0
21355.2,15643.7,15643.7,1507301.0,5.0,62,1,2.0,35.0,83.0,40.0,0.0,2.0,3,49.333333333333336,22.810816147900834,2,35.0,0,14279.7,5711.5,2.6666666666666665,0.0,0,0,3,0.0,4759.900000000001,1
59654.1,59654.1,9253.5,1507501.0,18.0,63,2,2.0,,,,0.0,3.0,3,71.66666666666667,12.503332889007368,1,,0,6150.3,0.0,3.3333333333333335,0.0,0,2,1,2.0,2050.1,0
29085.8,24582.3,24582.3,1507601.0,12.0,40,1,1.0,,94.0,50.0,17421.4,4.0,2,35.0,7.0710678118654755,1,,0,24811.7,4503.5,3.0,0.0,0,0,2,0.0,12405.85,0
12392.02,12392.02,-820.38,1507701.0,17.0,74,2,4.0,,,,0.0,4.0,1,74.0,,0,,0,0.0,0.0,4.0,0.0,0,1,0,1.0,0.0,0
30503.5,30503.5,30503.5,1507801.0,12.0,50,2,5.0,,26.0,35.0,22858.4,1.0,1,50.0,,0,,0,22858.4,0.0,1.0,0.0,0,0,1,0.0,22858.4,0
24071.2,24071.2,24071.2,1507901.0,8.0,50,1,2.0,,83.0,40.0,24944.4,2.0,1,50.0,,1,,0,24944.4,0.0,2.0,0.0,0,0,1,0.0,24944.4,0
54994.2,54994.2,54994.2,1508001.0,18.0,65,1,2.0,,42.0,40.0,17512.9,1.0,2,62.0,4.242640687119285,1,,0,54147.1,0.0,1.0,0.0,0,1,1,1.0,27073.55,0
28768.8,28768.8,28768.8,1508101.0,14.0,43,2,5.0,,23.0,37.0,28983.6,2.0,1,43.0,,0,,0,28983.6,0.0,2.0,0.0,0,0,1,0.0,28983.6,0
24386.0,24386.0,24386.0,1508201.0,12.0,62,1,2.0,,31.0,40.0,17668.5,1.0,2,62.0,0.0,1,,0,24765.2,0.0,1.0,0.0,0,0,2,0.0,12382.6,0
33464.9,20983.2,20983.2,1508301.0,,46,2,2.0,34.0,52.0,22.0,10125.8,1.0,3,37.333333333333336,16.77299416721217,1,34.0,0,27234.8,0.0,1.3333333333333333,0.0,0,0,3,0.0,9078.266666666666,0
6139.5,6139.5,6139.5,1508401.0,6.0,20,1,1.0,,14.0,35.0,4469.3,1.0,1,20.0,,1,,0,4469.3,0.0,1.0,0.0,0,0,1,0.0,4469.3,1
46693.8,46693.8,46693.8,1508501.0,21.0,52,1,1.0,34.0,61.0,35.0,22418.8,3.0,3,40.333333333333336,20.207259421636902,2,34.0,0,45225.399999999994,0.0,2.0,0.0,1,0,2,0.5,15075.133333333331,0
51546.0,51533.3,51533.3,1508601.0,7.0,31,1,1.0,,42.0,40.0,17578.1,2.0,3,46.666666666666664,13.650396819628847,2,,0,50935.5,12.7,2.3333333333333335,0.0,0,0,3,0.0,16978.5,0
17184.9,3179.2,3179.2,1508701.0,13.0,38,2,2.0,50.0,,,0.0,1.0,4,31.0,15.811388300841896,3,50.0,0,3209.7000000000003,10642.1,2.0,0.0,1,0,3,0.3333333333333333,802.4250000000001,1
23239.1,23239.1,1877.0,1508901.0,7.0,73,1,2.0,,,,165.6,3.0,2,71.5,2.1213203435596424,1,,0,331.2,0.0,3.0,0.0,0,2,0,2.0,165.6,0
20935.6,11049.1,11049.1,1509001.0,15.0,52,2,2.0,34.0,92.0,33.0,3867.9,3.0,3,42.666666666666664,21.571586249817916,1,34.0,0,11477.7,6795.6,2.6666666666666665,0.0,0,0,3,0.0,3825.9,1
23323.5,22084.4,22084.4,1509101.0,9.0,43,1,2.0,,81.0,40.0,11270.6,3.0,2,45.0,2.8284271247461903,1,,0,22201.1,1239.1,2.0,0.0,0,0,2,0.0,11100.55,0
29593.7,23605.4,23605.4,1509201.0,17.0,39,2,2.0,,61.0,38.0,4777.3,2.0,2,39.5,0.7071067811865476,1,,0,22114.5,2648.5,2.0,0.0,0,0,2,0.0,11057.25,0
19564.38,9298.9,9298.9,1509301.0,7.0,55,2,2.0,50.0,,,639.6,4.0,4,40.25,20.678088241743563,2,50.0,0,9058.7,9166.5,3.0,0.0,0,0,4,0.0,2264.675,1
17432.92,6831.9,6831.9,1509401.0,18.0,55,2,2.0,,61.0,40.0,637.6,2.0,2,57.0,2.8284271247461903,1,,0,6785.1,9512.7,2.0,0.0,0,0,2,0.0,3392.55,0
28971.3,28971.3,28971.3,1509501.0,13.0,49,1,2.0,,34.0,37.0,19961.4,2.0,2,47.5,2.1213203435596424,1,,0,28550.0,0.0,2.0,0.0,0,0,2,0.0,14275.0,0
7636.8,7636.8,600.0,1509601.0,5.0,68,2,5.0,,,,0.0,2.0,1,68.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,1
37061.7,37061.7,37061.7,1509701.0,10.0,31,1,1.0,,71.0,40.0,18186.6,2.0,2,29.0,2.8284271247461903,1,,0,36985.3,0.0,2.0,0.0,0,0,2,0.0,18492.65,0
44290.65,44290.65,44290.65,1509801.0,20.0,46,2,2.0,,52.0,40.0,22504.0,1.0,2,47.5,2.1213203435596424,1,,0,44397.9,0.0,1.0,0.0,0,0,2,0.0,22198.95,0
18927.4,14621.3,14621.3,1509901.0,5.0,26,2,1.0,,26.0,40.0,13774.3,2.0,1,26.0,,0,,0,13774.3,4306.1,2.0,0.0,0,0,1,0.0,13774.3,0
11086.2,11086.2,125.5,1510101.0,6.0,86,1,4.0,,,,0.0,4.0,1,86.0,,1,,0,0.0,0.0,4.0,0.0,0,1,0,1.0,0.0,1
13387.34,9947.84,9947.84,1510201.0,12.0,56,2,5.0,,91.0,12.0,2297.2,2.0,1,56.0,,0,,0,2297.2,3439.5,2.0,0.0,0,0,1,0.0,2297.2,0
88222.4,88222.4,57917.0,1510301.0,36.0,63,2,2.0,50.0,22.0,38.0,0.0,2.0,3,49.0,24.24871130596428,1,50.0,0,41087.1,0.0,1.6666666666666667,0.0,0,0,3,0.0,13695.699999999999,0
15163.2,15163.2,763.1,1510401.0,10.0,73,2,1.0,,,,0.0,3.0,1,73.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,0
50771.8,48879.5,48879.5,1510601.0,9.0,55,1,5.0,50.0,24.0,35.0,22054.7,2.0,2,53.0,2.8284271247461903,1,50.0,0,48212.7,1892.3,2.5,0.0,0,0,2,0.0,24106.35,0
66746.56,66746.56,66746.56,1510701.0,9.0,48,1,2.0,,61.0,64.0,0.0,2.0,2,47.0,1.4142135623730951,1,,0,27970.2,0.0,2.0,0.0,0,0,2,0.0,13985.1,0
4884.3,1246.3,1246.3,1510801.0,8.0,57,1,1.0,,61.0,40.0,1274.5,2.0,1,57.0,,1,,0,1274.5,3638.0,2.0,0.0,0,0,1,0.0,1274.5,1
37748.8,37748.8,10628.6,1511001.0,12.0,72,1,2.0,45.0,,,0.0,2.0,3,55.666666666666664,24.090108620206205,2,45.0,0,768.5,0.0,1.6666666666666667,0.0,0,2,1,2.0,256.1666666666667,0
59834.72,58634.72,32500.12,1511101.0,16.0,64,2,2.0,,31.0,35.0,0.0,2.0,4,63.0,22.105806175452337,3,,0,28095.3,0.0,2.0,0.0,0,2,2,1.0,7023.825,0
20521.2,11970.8,11970.8,1511201.0,20.0,47,1,2.0,,,,6110.4,2.0,2,45.0,2.8284271247461903,1,,0,11884.5,7660.0,2.0,0.0,0,0,2,0.0,5942.25,1
10646.5,3110.4,3110.4,1511301.0,10.0,47,1,2.0,,,,3079.9,1.0,2,44.0,4.242640687119285,1,,0,3079.9,2018.9,1.0,0.0,0,0,2,0.0,1539.95,1
25652.9,22702.0,22702.0,1511401.0,16.0,43,2,2.0,,71.0,40.0,3475.3,1.0,2,46.0,4.242640687119285,1,,0,22244.8,2950.9,1.0,0.0,0,0,2,0.0,11122.4,0
19585.4,13417.4,13417.4,1511501.0,18.0,45,1,2.0,30.0,61.0,35.0,7970.3,4.0,2,43.5,2.1213203435596424,1,30.0,0,12415.3,5590.6,3.0,0.0,0,0,2,0.0,6207.65,1
25276.1,20666.8,20666.8,1511701.0,9.0,56,1,2.0,50.0,83.0,50.0,17064.5,2.0,3,41.0,19.467922333931785,1,50.0,0,20604.5,2609.3,1.3333333333333333,0.0,0,0,3,0.0,6868.166666666667,1
32737.8,28136.0,5865.2,1511801.0,4.0,64,2,2.0,,33.0,40.0,2007.8,4.0,2,66.0,2.8284271247461903,1,,0,2007.8,0.0,3.0,0.0,0,1,1,1.0,1003.9,0
88873.9,88873.9,68381.6,1511901.0,10.0,70,1,2.0,,22.0,35.0,0.0,2.0,2,65.0,7.0710678118654755,1,,0,0.0,0.0,2.0,0.0,0,1,1,1.0,0.0,0
21235.38,16735.25,16735.25,1512101.0,32.0,52,2,2.0,50.0,81.0,30.0,8006.9,3.0,4,37.75,18.246004128758347,2,50.0,0,8219.0,3774.2,2.25,0.0,0,0,4,0.0,2054.75,1
68935.7,68935.7,68935.7,1512201.0,26.0,64,1,5.0,50.0,26.0,35.0,40241.4,1.0,2,57.5,9.192388155425117,1,50.0,0,68511.3,0.0,1.0,0.0,0,0,2,0.0,34255.65,0
36698.0,36698.0,1230.9,1512301.0,12.0,76,1,2.0,,,,0.0,3.0,2,74.0,2.8284271247461903,1,,0,0.0,0.0,3.0,0.0,0,2,0,2.0,0.0,0
20505.3,18505.3,18505.3,1512401.0,4.0,53,2,5.0,35.0,,,1566.4,2.0,3,31.333333333333332,18.823743871327334,0,35.0,0,1604.8000000000002,0.0,1.3333333333333333,0.0,0,0,3,0.0,534.9333333333334,1
20419.7,20419.7,20419.7,1512502.0,28.0,46,2,2.0,,71.0,40.0,2241.1,2.0,2,47.0,1.4142135623730951,1,,0,20433.3,0.0,2.5,0.0,0,0,2,0.0,10216.65,1
13318.8,13318.8,-300.0,1512601.0,6.0,79,2,4.0,,,,0.0,3.0,1,79.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,0
36497.5,36497.5,36497.5,1512801.0,9.0,62,2,2.0,,51.0,12.0,0.0,2.0,4,46.0,19.096247449870006,2,,0,32934.100000000006,0.0,2.25,0.0,0,0,4,0.0,8233.525000000001,0
67524.5,67524.5,67524.5,1512901.0,15.0,51,1,2.0,50.0,25.0,35.0,35717.0,1.0,4,35.5,17.916472867168917,2,50.0,0,56825.5,0.0,1.25,0.0,0,0,4,0.0,14206.375,0
26324.35,26324.35,26324.35,1513001.0,,44,2,2.0,,42.0,40.0,0.0,2.0,2,47.0,4.242640687119285,1,,0,25626.7,0.0,2.0,0.0,0,0,2,0.0,12813.35,0
13614.7,7988.1,7988.1,1513101.0,12.0,40,2,2.0,,61.0,60.0,1018.1,2.0,2,41.0,1.4142135623730951,1,,0,1532.5,0.0,2.0,0.0,0,0,2,0.0,766.25,1
55931.0,55350.7,55350.7,1513202.0,5.0,45,1,2.0,,33.0,45.0,0.0,2.0,2,43.0,2.8284271247461903,1,,0,5182.3,580.3,2.0,0.0,0,0,2,0.0,2591.15,0
14274.45,11036.15,11036.15,,12.0,63,2,2.0,35.0,71.0,,0.0,3.0,3,52.666666666666664,20.55075018906447,2,35.0,0,4672.8,0.0,2.3333333333333335,0.0,0,1,2,0.5,1557.6000000000001,1
67281.0,67281.0,10929.2,1513401.0,5.0,81,2,2.0,,,,0.0,3.0,2,81.0,0.0,1,,0,0.0,0.0,3.0,0.0,0,2,0,2.0,0.0,0
9014.4,9014.4,9014.4,1513501.0,7.0,46,1,1.0,,83.0,50.0,0.0,2.0,1,46.0,,1,,0,0.0,0.0,2.0,0.0,0,0,1,0.0,0.0,1
13314.51,13314.51,-721.18,1513601.0,4.0,79,2,4.0,,,,0.0,3.0,1,79.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,0
13156.7,13156.7,-288.1,1513701.0,2.0,75,2,4.0,,,,0.0,4.0,1,75.0,,0,,0,0.0,0.0,4.0,0.0,0,1,0,1.0,0.0,0
39984.85,39984.85,39984.85,1513801.0,13.0,43,2,2.0,30.0,53.0,38.0,20026.2,2.0,2,45.5,3.5355339059327378,1,30.0,0,33669.4,0.0,2.0,0.0,0,0,2,0.0,16834.7,0
38042.2,37982.2,37982.2,1514001.0,15.0,53,2,1.0,,13.0,35.0,25108.3,2.0,1,53.0,,0,,0,25108.3,0.0,2.0,0.0,0,0,1,0.0,25108.3,0
19980.8,12181.2,9879.2,1514101.0,4.0,40,1,3.0,,62.0,40.0,9008.2,2.0,4,52.25,17.153716798408443,3,,0,12850.400000000001,7799.6,2.5,0.0,0,2,2,1.0,3212.6000000000004,1
27525.0,23625.3,23625.3,1514201.0,52.0,39,2,2.0,,71.0,40.0,696.8,2.0,2,41.5,3.5355339059327378,1,,0,23300.8,2870.7,2.5,0.0,0,0,2,0.0,11650.4,0
18118.9,-180.0,-180.0,1514301.0,8.0,65,1,2.0,,,,0.0,3.0,2,64.5,0.7071067811865476,1,,0,0.0,5730.1,3.0,0.0,0,1,1,1.0,0.0,0
33732.25,24444.1,24444.1,1514402.0,27.0,47,1,2.0,,,,10081.6,2.0,3,36.333333333333336,15.143755588800731,2,,0,23596.6,7927.2,2.0,0.0,0,0,3,0.0,7865.533333333333,0
28291.3,3448.9,3448.9,1514601.0,21.0,53,2,2.0,,,,392.1,3.0,3,47.666666666666664,11.930353445448853,1,,0,1205.5,9264.7,3.0,0.0,0,0,3,0.0,401.8333333333333,0
19859.9,19585.8,19585.8,1514701.0,5.0,26,2,1.0,,53.0,40.0,12487.7,3.0,2,25.0,1.4142135623730951,1,,0,19498.300000000003,0.0,3.0,0.0,0,0,2,0.0,9749.150000000001,0
26490.7,1041.6,1041.6,1514801.0,4.0,58,1,2.0,,,,0.0,2.0,2,57.0,1.4142135623730951,1,,0,0.0,0.0,2.5,0.0,0,0,2,0.0,0.0,0
10257.55,7376.45,7376.45,1515001.0,12.0,33,1,1.0,,,,7391.6,2.0,1,33.0,,1,,0,7391.6,2881.1,2.0,0.0,0,0,1,0.0,7391.6,1
34181.4,24088.5,24088.5,1515101.0,12.0,64,2,2.0,,96.0,35.0,23610.7,4.0,2,64.0,0.0,1,,0,23610.7,0.0,3.5,0.0,0,0,2,0.0,11805.35,0
12704.7,12704.7,227.7,1515301.0,11.0,77,2,4.0,,,,0.0,3.0,1,77.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,1
29717.8,21715.6,21715.6,1515401.0,16.0,31,2,2.0,,52.0,25.0,515.5,2.0,2,34.5,4.949747468305833,1,,0,19629.7,2025.6,2.5,0.0,0,0,2,0.0,9814.85,0
21463.69,18273.29,18273.29,1515503.0,8.0,64,2,2.0,,91.0,25.0,2862.7,1.0,3,54.0,19.078784028338912,2,,0,3576.7999999999997,2889.4,1.3333333333333333,0.0,0,1,2,0.5,1192.2666666666667,1
67289.4,67289.4,67289.4,1515602.0,8.0,54,1,2.0,,43.0,40.0,35527.4,2.0,4,41.75,15.75595125658873,2,,0,66971.20000000001,0.0,1.75,0.0,0,0,4,0.0,16742.800000000003,0
10903.8,10903.8,0.0,1515701.0,8.0,65,2,4.0,,,,0.0,3.0,1,65.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,1
65421.4,63801.1,38372.4,1515802.0,6.0,70,1,2.0,,32.0,,0.0,3.0,5,46.4,21.243822631532208,2,,0,35994.700000000004,1620.3,2.0,0.0,0,2,3,0.6666666666666666,7198.9400000000005,0
36424.23,36424.23,25438.93,1515902.0,14.0,84,1,4.0,,91.0,14.0,0.0,2.0,4,51.75,24.635678733630755,1,,0,25398.93,0.0,2.0,0.0,0,1,3,0.3333333333333333,6349.7325,0
22309.6,22309.6,-241.29,,8.0,77,2,4.0,,,,0.0,4.0,1,77.0,,0,,0,0.0,0.0,4.0,0.0,0,1,0,1.0,0.0,0
60584.5,60584.5,60584.5,1516101.0,11.0,57,1,2.0,,23.0,37.0,35896.2,2.0,2,58.5,2.1213203435596424,1,,0,63633.6,0.0,2.5,0.0,0,0,2,0.0,31816.8,0
24972.1,18835.0,18835.0,1516201.0,8.0,42,2,2.0,,42.0,31.0,2074.3,2.0,2,40.5,2.1213203435596424,1,,0,17444.3,6137.1,2.0,0.0,0,0,2,0.0,8722.15,0
39647.1,27570.8,27570.8,1516501.0,35.0,47,1,2.0,,26.0,35.0,25147.3,2.0,2,47.0,0.0,1,,0,30262.199999999997,12076.3,2.5,0.0,0,0,2,0.0,15131.099999999999,0
35585.1,34693.4,15856.9,1516601.0,11.0,32,2,1.0,,52.0,40.0,15787.7,1.0,2,50.5,26.16295090390226,0,,0,15787.7,291.7,1.5,0.0,0,1,1,1.0,7893.85,0
67403.7,67403.7,25113.6,1516701.0,5.0,40,1,1.0,,23.0,37.0,25398.7,2.0,3,61.666666666666664,19.08751773629388,2,,0,25398.7,0.0,2.0,0.0,0,2,1,2.0,8466.233333333334,0
19718.3,11071.8,215.4,1516801.0,21.0,81,2,4.0,,,,0.0,3.0,2,66.0,21.213203435596427,1,,0,0.0,4281.5,2.5,0.0,0,1,1,1.0,0.0,0
24165.7,24165.7,-662.0,,12.0,83,1,2.0,,,,0.0,2.0,2,81.5,2.1213203435596424,1,,0,0.0,0.0,3.0,0.0,0,2,0,2.0,0.0,0
46772.7,46772.7,22891.2,1517001.0,17.0,34,1,1.0,50.0,24.0,40.0,17991.8,2.0,3,57.333333333333336,20.207259421636902,2,50.0,0,17991.8,0.0,3.3333333333333335,0.0,0,2,1,2.0,5997.266666666666,0
31484.0,31484.0,31484.0,1517101.0,6.0,30,1,2.0,,71.0,45.0,20463.3,1.0,2,30.5,0.7071067811865476,1,,0,29251.5,0.0,1.0,0.0,0,0,2,0.0,14625.75,0
33596.3,27743.8,27743.8,1517201.0,7.0,44,1,2.0,,51.0,45.0,0.0,2.0,2,44.5,0.7071067811865476,1,,0,22813.7,0.0,2.0,0.0,0,0,2,0.0,11406.85,0
54561.0,51751.1,51751.1,1517301.0,15.0,53,2,5.0,50.0,26.0,40.0,13585.5,2.0,4,30.0,15.513435037626794,2,50.0,0,33521.2,918.1999999999999,1.75,0.0,0,0,4,0.0,8380.3,0
32300.1,32300.1,32300.1,1517401.0,15.0,59,1,2.0,50.0,52.0,40.0,17421.6,2.0,4,43.0,16.911534525287763,3,50.0,0,31552.5,0.0,2.5,0.0,0,0,4,0.0,7888.125,1
6958.8,1178.5,1178.5,1517501.0,8.0,65,1,2.0,,91.0,37.0,0.0,2.0,3,56.0,17.349351572897472,2,,0,0.0,5780.3,2.6666666666666665,0.0,0,2,1,2.0,0.0,1
8815.7,8815.7,8815.7,1517601.0,9.0,60,2,5.0,,91.0,12.0,9010.8,2.0,1,60.0,,0,,0,9010.8,0.0,2.0,0.0,0,0,1,0.0,9010.8,1
72151.3,72151.3,13006.6,1517701.0,12.0,71,1,2.0,,,,0.0,4.0,2,70.0,1.4142135623730951,1,,0,0.0,0.0,3.0,0.0,0,2,0,2.0,0.0,0
9549.3,3974.1,3974.1,1517801.0,22.0,45,1,2.0,,71.0,50.0,0.0,2.0,2,42.5,3.5355339059327378,1,,0,1483.4,2878.2,2.0,0.0,0,0,2,0.0,741.7,1
33754.5,33754.5,-422.4,1517901.0,9.0,67,2,2.0,,,,214.7,2.0,2,67.5,0.7071067811865476,1,,0,214.7,0.0,2.0,0.0,0,2,0,2.0,107.35,0
57525.5,57525.5,57525.5,1518002.0,12.0,58,1,2.0,,32.0,,45014.5,2.0,2,58.0,0.0,1,,0,54871.8,0.0,2.0,0.0,0,0,2,0.0,27435.9,0
33136.3,33136.3,4188.9,1518102.0,4.0,66,2,2.0,,,,0.0,4.0,2,67.5,2.1213203435596424,1,,0,0.0,0.0,4.0,0.0,0,2,0,2.0,0.0,0
27137.5,27137.5,13842.8,1518201.0,17.0,64,2,4.0,,41.0,35.0,21821.0,2.0,1,64.0,,0,,0,21821.0,0.0,2.0,0.0,0,0,1,0.0,21821.0,0
16498.8,14657.1,14657.1,1518301.0,9.0,58,1,5.0,,51.0,40.0,14691.6,4.0,1,58.0,,1,,0,14691.6,0.0,4.0,0.0,0,0,1,0.0,14691.6,0
107387.08,107387.08,107387.08,1518401.0,9.0,56,2,2.0,,22.0,,43273.7,2.0,2,59.5,4.949747468305833,1,,0,105731.9,0.0,2.0,0.0,0,0,2,0.0,52865.95,0
19221.6,19221.6,19221.6,1518501.0,29.0,60,1,2.0,,34.0,40.0,1615.1,3.0,2,59.0,1.4142135623730951,1,,0,13600.2,0.0,2.5,0.0,0,0,2,0.0,6800.1,0
20220.5,18376.6,-720.1,1518601.0,9.0,64,2,2.0,34.0,,,766.2,3.0,3,52.666666666666664,29.670411748631555,2,34.0,0,766.2,1463.9,2.0,0.0,0,1,2,0.5,255.4,1
20221.4,20221.4,-1728.8,,6.0,80,2,2.0,,,,0.0,3.0,2,83.0,4.242640687119285,1,,0,0.0,0.0,2.5,0.0,0,2,0,2.0,0.0,0
44445.2,44445.2,39302.4,1518801.0,14.0,64,2,2.0,,13.0,40.0,20438.9,1.0,2,66.5,3.5355339059327378,1,,0,20438.9,0.0,1.0,0.0,0,1,1,1.0,10219.45,0
22233.52,17034.32,4924.22,1518901.0,5.0,66,1,2.0,,,,0.0,2.0,2,63.0,4.242640687119285,1,,0,759.5,5199.2,2.0,0.0,0,1,1,1.0,379.75,0
10584.82,5756.52,5756.52,1519001.0,13.0,63,2,2.0,,61.0,40.0,0.0,3.0,2,63.0,0.0,1,,0,2140.0,4828.3,3.0,0.0,0,0,2,0.0,1070.0,1
8232.6,3013.1,3013.1,1519101.0,13.0,57,1,1.0,,,,2877.1,2.0,1,57.0,,1,,0,2877.1,5219.5,2.0,0.0,0,0,1,0.0,2877.1,1
23447.76,23447.76,23447.76,1519201.0,14.0,55,1,2.0,,51.0,54.0,0.0,2.0,2,54.0,1.4142135623730951,1,,0,11290.86,0.0,2.0,0.0,0,0,2,0.0,5645.43,0
19713.92,11407.62,-303.77,1519401.0,10.0,53,1,1.0,,,,0.0,2.0,2,64.5,16.263455967290593,1,,0,0.0,0.0,2.5,0.0,0,1,1,1.0,0.0,0
30391.3,27426.3,27426.3,1519501.0,8.0,52,2,2.0,,71.0,40.0,3238.1,2.0,3,42.0,17.320508075688775,2,,0,27422.8,2965.0,1.6666666666666667,0.0,0,0,3,0.0,9140.933333333332,0
37699.5,37699.5,37699.5,1519601.0,9.0,37,1,2.0,,81.0,40.0,18190.6,1.0,2,38.5,2.1213203435596424,1,,0,37005.0,0.0,1.0,0.0,0,0,2,0.0,18502.5,0
35752.0,34630.4,34630.4,1519701.0,9.0,44,1,2.0,,72.0,35.0,27581.6,2.0,2,46.5,3.5355339059327378,1,,0,34510.0,1121.6,2.0,0.0,0,0,2,0.0,17255.0,0
34778.82,34778.82,15996.42,1519801.0,11.0,47,2,1.0,,42.0,30.0,12812.3,1.0,3,63.0,14.177446878757825,1,,0,12812.3,0.0,2.0,0.0,0,2,1,2.0,4270.766666666666,0
23442.0,21742.0,21742.0,1519901.0,3.0,55,1,2.0,50.0,83.0,45.0,0.0,2.0,3,44.666666666666664,15.37313674346694,1,50.0,0,4963.4,0.0,2.0,0.0,0,0,3,0.0,1654.4666666666665,0
74410.4,72448.9,72448.9,1520001.0,7.0,62,1,2.0,,75.0,40.0,33555.0,2.0,3,49.0,17.578395831246947,2,,0,71851.1,1961.5,2.0,0.0,0,0,3,0.0,23950.36666666667,0
39267.19,19074.79,3082.12,1520101.0,12.0,51,1,1.0,,,,0.0,2.0,3,61.333333333333336,21.45538005567213,2,,0,3313.6,1723.7,3.6666666666666665,0.0,0,1,2,0.5,1104.5333333333333,0
8476.4,8476.4,8476.4,1520201.0,12.0,62,1,2.0,,71.0,40.0,0.0,3.0,2,63.0,1.4142135623730951,1,,0,0.0,0.0,2.5,0.0,0,0,2,0.0,0.0,1
15656.1,12546.8,12546.8,1520301.0,8.0,33,2,2.0,,83.0,40.0,1652.9,1.0,2,33.5,0.7071067811865476,1,,0,7243.9,3109.3,1.0,0.0,0,0,2,0.0,3621.95,1
58820.0,58820.0,58820.0,1520401.0,7.0,44,1,2.0,,72.0,40.0,28000.1,2.0,2,44.5,0.7071067811865476,1,,0,55428.2,0.0,2.0,0.0,0,0,2,0.0,27714.1,0
36265.4,36265.4,1267.4,1520501.0,15.0,73,2,4.0,,,,0.0,2.0,1,73.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,0
112669.8,62944.9,29717.0,1520601.0,10.0,68,1,2.0,,,,0.0,3.0,3,56.333333333333336,14.571661996262929,2,,0,28970.3,35129.8,3.3333333333333335,0.0,0,1,2,0.5,9656.766666666666,0
49885.2,49885.2,49885.2,1520701.0,8.0,34,1,2.0,,33.0,40.0,33584.7,1.0,2,34.0,0.0,1,,0,49333.1,0.0,1.0,0.0,0,0,2,0.0,24666.55,0
31235.7,31235.7,7189.3,1520801.0,5.0,86,1,1.0,,,,0.0,4.0,1,86.0,,1,,0,0.0,0.0,4.0,0.0,0,1,0,1.0,0.0,0
4185.7,3685.7,3685.7,1520901.0,18.0,59,2,1.0,,53.0,40.0,3606.5,3.0,1,59.0,,0,,0,3606.5,0.0,3.0,0.0,0,0,1,0.0,3606.5,1
23908.1,23908.1,10517.6,1521001.0,5.0,58,1,2.0,,,,0.0,1.0,2,65.0,9.899494936611665,1,,0,0.0,0.0,1.5,0.0,0,1,1,1.0,0.0,0
10735.8,10735.8,-170.0,1521101.0,17.0,79,2,5.0,,,,0.0,3.0,1,79.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,1
29487.3,29487.3,4497.8,1521201.0,9.0,86,2,1.0,,,,0.0,4.0,1,86.0,,0,,0,0.0,0.0,4.0,0.0,0,1,0,1.0,0.0,0
22233.0,22233.0,22233.0,1521301.0,11.0,53,1,5.0,,43.0,40.0,20852.5,2.0,2,38.0,21.213203435596427,2,,0,21651.2,0.0,2.0,0.0,0,0,2,0.0,10825.6,0
16870.4,16870.4,-460.0,1521401.0,16.0,68,2,4.0,,,,0.0,2.0,1,68.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,0
18273.5,12578.2,181.2,1521502.0,5.0,55,1,1.0,,,,0.0,1.0,2,67.5,17.67766952966369,1,,0,0.0,5695.3,2.0,0.0,0,1,1,1.0,0.0,0
